"1616109767000.jpg" :{"time" :1616109767000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.110000 ,"p":1.390000 ,"v":0.840000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109768000.jpg" :{"time" :1616109768000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.110000 ,"p":1.390000 ,"v":0.840000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109769000.jpg" :{"time" :1616109769000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.110000 ,"p":1.390000 ,"v":0.840000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109770000.jpg" :{"time" :1616109770000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.110000 ,"p":1.390000 ,"v":0.840000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109771000.jpg" :{"time" :1616109771000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.110000 ,"p":1.390000 ,"v":0.840000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109772000.jpg" :{"time" :1616109772000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.110000 ,"p":1.390000 ,"v":0.840000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109773000.jpg" :{"time" :1616109773000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.110000 ,"p":1.390000 ,"v":0.840000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109774000.jpg" :{"time" :1616109774000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109775000.jpg" :{"time" :1616109775000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109776000.jpg" :{"time" :1616109776000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109777000.jpg" :{"time" :1616109777000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109778000.jpg" :{"time" :1616109778000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109779000.jpg" :{"time" :1616109779000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109780000.jpg" :{"time" :1616109780000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.570000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109781000.jpg" :{"time" :1616109781000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109782000.jpg" :{"time" :1616109782000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109783000.jpg" :{"time" :1616109783000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.350000 ,"p":2.070000 ,"v":1.570000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":8,"quality":1}
"1616109784000.jpg" :{"time" :1616109784000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109785000.jpg" :{"time" :1616109785000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109786000.jpg" :{"time" :1616109786000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109787000.jpg" :{"time" :1616109787000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109788000.jpg" :{"time" :1616109788000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.570000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109789000.jpg" :{"time" :1616109789000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109790000.jpg" :{"time" :1616109790000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240294,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109791000.jpg" :{"time" :1616109791000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109792000.jpg" :{"time" :1616109792000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109793000.jpg" :{"time" :1616109793000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109794000.jpg" :{"time" :1616109794000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109795000.jpg" :{"time" :1616109795000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109796000.jpg" :{"time" :1616109796000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109797000.jpg" :{"time" :1616109797000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109798000.jpg" :{"time" :1616109798000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109799000.jpg" :{"time" :1616109799000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109800000.jpg" :{"time" :1616109800000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109801000.jpg" :{"time" :1616109801000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109802000.jpg" :{"time" :1616109802000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109803000.jpg" :{"time" :1616109803000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109804000.jpg" :{"time" :1616109804000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109805000.jpg" :{"time" :1616109805000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109806000.jpg" :{"time" :1616109806000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109807000.jpg" :{"time" :1616109807000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109808000.jpg" :{"time" :1616109808000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240292,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
"1616109809000.jpg" :{"time" :1616109809000,"valid":1, "speed" :0.000000 ,"dop":{ "h":1.210000 ,"p":1.980000 ,"v":1.560000 },"GPS":{"E":112.978073 ,"N":28.240290,"H":148.000000},"totalSats":80 ,"satellites":9,"quality":1}
